Date,High,Low,Open,Close,Volume,Adj Close
2022-03-04,614.0,582.0,614.0,585.4000244140625,1576.0,585.4000244140625
2022-03-03,643.0999755859375,614.0,643.0999755859375,616.7000122070312,563.0,616.7000122070312
2022-03-02,644.0,620.0,622.7000122070312,644.0,703.0,644.0
2022-03-01,660.0,620.0,657.5999755859375,622.5,892.0,622.5
2022-02-28,659.5,637.0,643.5999755859375,658.0,1423.0,658.0
2022-02-25,674.0,637.4000244140625,645.0,673.0999755859375,2998.0,673.0999755859375
2022-02-24,648.2000122070312,621.0,648.0,647.9000244140625,2346.0,647.9000244140625
2022-02-23,684.5,660.5999755859375,672.0,660.5999755859375,681.0,660.5999755859375
2022-02-22,675.9000244140625,634.0,634.0,670.5,607.0,670.5
2022-02-21,695.7999877929688,635.0,683.5,635.9000244140625,932.0,635.9000244140625
2022-02-18,693.2999877929688,678.0,678.0,686.0,339.0,686.0
2022-02-17,695.7999877929688,677.0,684.0,680.0,304.0,680.0
2022-02-16,701.5999755859375,683.0999755859375,694.7000122070312,693.5999755859375,342.0,693.5999755859375
2022-02-15,694.7999877929688,668.0,668.0,694.7000122070312,944.0,694.7000122070312
2022-02-14,672.2000122070312,654.0,665.0,668.9000244140625,1349.0,668.9000244140625
2022-02-11,700.0,670.5,699.7000122070312,670.5,770.0,670.5
2022-02-10,718.7000122070312,701.7000122070312,718.7000122070312,703.4000244140625,157.0,703.4000244140625
2022-02-09,719.0,711.7000122070312,711.7000122070312,718.0999755859375,348.0,718.0999755859375
2022-02-08,722.2000122070312,704.4000244140625,721.2000122070312,709.7000122070312,297.0,709.7000122070312
2022-02-07,718.2999877929688,704.0,708.0,717.2999877929688,562.0,717.2999877929688
2022-02-04,715.7999877929688,699.9000244140625,711.9000244140625,710.9000244140625,322.0,710.9000244140625
2022-02-03,730.7000122070312,711.9000244140625,729.0,713.5,313.0,713.5
2022-02-02,740.0,727.7999877929688,736.0,728.5999755859375,288.0,728.5999755859375
2022-02-01,736.0,723.2999877929688,723.2999877929688,736.0,288.0,736.0
2022-01-31,730.7000122070312,704.7000122070312,727.5,724.2999877929688,1192.0,724.2999877929688
2022-01-28,725.5,690.0999755859375,723.0,718.7000122070312,2329.0,718.7000122070312
2022-01-27,717.7000122070312,669.7999877929688,673.9000244140625,717.0,1292.0,717.0
2022-01-26,692.0999755859375,672.9000244140625,676.0999755859375,680.0,742.0,680.0
2022-01-25,674.7999877929688,664.2999877929688,672.0,671.0,509.0,671.0
2022-01-24,696.2000122070312,653.2999877929688,695.0,672.9000244140625,929.0,672.9000244140625
2022-01-21,701.4000244140625,690.0,701.4000244140625,690.0,334.0,690.0
2022-01-20,708.9000244140625,690.4000244140625,699.7000122070312,708.7999877929688,299.0,708.7999877929688
2022-01-19,703.2999877929688,673.4000244140625,673.4000244140625,703.2999877929688,204.0,703.2999877929688
2022-01-18,685.9000244140625,670.2999877929688,683.4000244140625,672.9000244140625,808.0,672.9000244140625
2022-01-17,700.0,670.0,678.7000122070312,692.5,878.0,692.5
2022-01-14,687.5,674.4000244140625,687.5,682.0,1286.0,682.0
2022-01-13,711.7999877929688,686.4000244140625,711.7999877929688,691.5999755859375,567.0,691.5999755859375
2022-01-12,718.0,701.5999755859375,718.0,710.2000122070312,817.0,710.2000122070312
2022-01-11,720.2999877929688,704.9000244140625,710.0,716.0999755859375,792.0,716.0999755859375
2022-01-10,723.0999755859375,702.0,717.0,709.9000244140625,465.0,709.9000244140625
2022-01-07,728.4000244140625,712.5999755859375,727.0,712.5999755859375,328.0,712.5999755859375
2022-01-06,747.2999877929688,728.4000244140625,746.5999755859375,730.0,309.0,730.0
2022-01-05,759.4000244140625,742.9000244140625,743.4000244140625,749.7999877929688,439.0,749.7999877929688
2022-01-04,744.9000244140625,728.0,733.2999877929688,743.0999755859375,529.0,743.0999755859375
2022-01-03,743.5999755859375,728.5,743.5999755859375,736.2999877929688,1002.0,736.2999877929688
2021-12-30,732.7000122070312,727.2999877929688,727.2999877929688,732.7000122070312,56.0,732.7000122070312
2021-12-29,731.9000244140625,727.7000122070312,730.4000244140625,727.7000122070312,386.0,727.7000122070312
2021-12-28,731.0,724.7000122070312,727.0,727.9000244140625,286.0,727.9000244140625
2021-12-27,727.0,718.0,720.5,727.0,540.0,727.0
2021-12-23,722.2999877929688,712.0,717.0999755859375,718.2000122070312,239.0,718.2000122070312
2021-12-22,718.9000244140625,704.0999755859375,705.7000122070312,718.9000244140625,132.0,718.9000244140625
2021-12-21,707.0,698.0999755859375,704.0,706.5999755859375,325.0,706.5999755859375
2021-12-20,703.4000244140625,682.0,695.0,703.4000244140625,634.0,703.4000244140625
2021-12-17,711.5999755859375,696.7000122070312,708.0,699.4000244140625,498.0,699.4000244140625
2021-12-16,721.5999755859375,709.7000122070312,720.0,711.0,329.0,711.0
2021-12-15,720.0,705.0,705.0,720.0,217.0,720.0
2021-12-14,715.4000244140625,700.0,709.5,702.9000244140625,321.0,702.9000244140625
2021-12-13,716.0999755859375,706.5,714.7000122070312,711.5,504.0,711.5
2021-12-10,712.7999877929688,708.4000244140625,712.7999877929688,711.2999877929688,217.0,711.2999877929688
2021-12-09,719.5999755859375,708.9000244140625,716.4000244140625,713.5999755859375,270.0,713.5999755859375
2021-12-08,726.0,715.0,726.0,718.2000122070312,282.0,718.2000122070312
2021-12-07,727.0,700.0,700.0,724.0,748.0,724.0
2021-12-06,693.0999755859375,676.7999877929688,688.4000244140625,693.0999755859375,417.0,693.0999755859375
2021-12-03,696.0,677.9000244140625,696.0,679.0999755859375,177.0,679.0999755859375
2021-12-02,694.2999877929688,686.0,694.2999877929688,687.4000244140625,259.0,687.4000244140625
2021-12-01,701.0999755859375,680.0,697.4000244140625,684.7000122070312,1028.0,684.7000122070312
2021-11-30,695.0999755859375,678.9000244140625,691.0,693.2000122070312,716.0,693.2000122070312
2021-11-29,705.5999755859375,689.9000244140625,689.9000244140625,701.2999877929688,875.0,698.2999877929688
2021-11-26,725.9000244140625,691.0,725.9000244140625,700.0,1593.0,697.0055541992188
2021-11-25,735.5999755859375,730.2999877929688,731.9000244140625,734.4000244140625,393.0,731.2584228515625
2021-11-24,728.2999877929688,717.0,719.0,727.7999877929688,449.0,724.6866455078125
2021-11-23,729.0999755859375,713.5,725.4000244140625,720.2999877929688,406.0,717.2186889648438
2021-11-22,734.0,723.4000244140625,733.0,727.9000244140625,632.0,724.7862548828125
2021-11-19,739.9000244140625,725.0,731.2999877929688,735.7999877929688,248.0,732.6524047851562
2021-11-18,735.5,724.7999877929688,724.7999877929688,728.4000244140625,276.0,725.2841186523438
2021-11-17,727.0,722.9000244140625,727.0,724.0,220.0,720.9028930664062
2021-11-16,730.0,721.7999877929688,721.7999877929688,730.0,611.0,726.8772583007812
2021-11-15,723.0,718.7999877929688,722.5999755859375,721.2999877929688,252.0,718.2144165039062
2021-11-12,722.9000244140625,708.0,708.0,722.2000122070312,346.0,719.110595703125
2021-11-11,705.7000122070312,694.7000122070312,695.7999877929688,703.7999877929688,157.0,700.789306640625
2021-11-10,707.0999755859375,689.2999877929688,707.0999755859375,697.4000244140625,431.0,694.4166870117188
2021-11-09,711.2000122070312,700.0,710.4000244140625,705.2999877929688,448.0,702.2828979492188
2021-11-08,718.0,707.0,711.9000244140625,707.0999755859375,390.0,704.0751953125
2021-11-05,710.5,692.0,695.0,708.0,1199.0,704.9713134765625
2021-11-04,693.7999877929688,687.4000244140625,688.5999755859375,693.7999877929688,442.0,690.8320922851562
2021-11-03,686.7000122070312,681.4000244140625,686.7000122070312,683.5,304.0,680.576171875
2021-11-02,689.4000244140625,681.4000244140625,686.2999877929688,685.0,306.0,682.0697021484375
2021-11-01,685.7999877929688,679.5999755859375,681.7999877929688,685.7999877929688,249.0,682.8662719726562
2021-10-29,679.2000122070312,664.4000244140625,668.0999755859375,679.0999755859375,374.0,676.1949462890625
2021-10-28,673.2000122070312,663.2999877929688,666.2000122070312,672.5,327.0,669.6232299804688
